method,run,generation,best
GP_plain,3,26,0.3316477529320381
GP_plain,3,27,0.3316477529320381
GP_plain,3,28,0.3316477529320381
GP_plain,3,29,0.2714193600657699
GP_plain,3,30,0.2714193600657699
GP_plain,3,31,0.2714193600657699
GP_plain,3,32,0.2714193600657699
GP_plain,3,33,0.2714193600657699
GP_plain,3,34,0.26874227203704054
GP_plain,3,35,0.21658545449062191
GP_plain,3,36,0.21658545449062191
GP_plain,3,37,0.21658545449062191
GP_plain,3,38,0.21658545449062191
GP_plain,3,39,0.21205687849652582
GP_plain,3,40,0.21205687849652582
GP_plain,3,41,0.21205687849652582
GP_plain,3,42,0.21205687849652582
GP_plain,3,43,0.1685037516190115
GP_plain,3,44,0.16509262831437876
GP_plain,3,45,0.16509262831437876
GP_plain,3,46,0.16509262831437876
GP_plain,3,47,0.16509262831437876
GP_plain,3,48,0.16509262831437876
GP_plain,3,49,0.15873936027160512
GP_plain,3,50,0.15873936027160512
GP_plain,3,51,0.15873936027160512
GP_plain,3,52,0.14312642913924614
GP_plain,3,53,0.14312642913924614
GP_plain,3,54,0.14312642913924614
GP_plain,3,55,0.14312642913924614
GP_plain,3,56,0.14312642913924614
GP_plain,3,57,0.14312642913924614
GP_plain,3,58,0.14312642913924614
GP_plain,3,59,0.14312642913924614
GP_plain,3,60,0.14312642913924614
GP_plain,3,61,0.14312642913924614
GP_plain,3,62,0.14312642913924614
GP_plain,3,63,0.14312642913924614
GP_plain,4,0,1.9988714420363463
GP_plain,4,1,1.997528244518089
GP_plain,4,2,1.633993367495813
GP_plain,4,3,1.3685355206373766
GP_plain,4,4,1.3685355206373766
GP_plain,4,5,0.9224499478982201
GP_plain,4,6,0.9224499478982201
GP_plain,4,7,0.9224499478982201
GP_plain,4,8,0.9224499478982201
GP_plain,4,9,0.9224499478982201
GP_plain,4,10,0.9224499478982201
GP_plain,4,11,0.9224499478982201
GP_plain,4,12,0.8242242227484321
GP_plain,4,13,0.8242242227484321
GP_plain,4,14,0.802206496635237
GP_plain,4,15,0.5305972611971346
GP_plain,4,16,0.5305972611971346
GP_plain,4,17,0.5305972611971346
GP_plain,4,18,0.5305972611971346
GP_plain,4,19,0.5305972611971346
GP_plain,4,20,0.5305972611971346
GP_plain,4,21,0.5305972611971346
GP_plain,4,22,0.5305972611971346
GP_plain,4,23,0.5305972611971346
GP_plain,4,24,0.5305972611971346
GP_plain,4,25,0.5305972611971346
GP_plain,4,26,0.5305972611971346
GP_plain,4,27,0.5305972611971346
GP_plain,4,28,0.5261852657312943
GP_plain,4,29,0.5261852657312943
GP_plain,4,30,0.5261852657312943
GP_plain,4,31,0.5261852657312943
GP_plain,4,32,0.5230138820328831
GP_plain,4,33,0.5230138820328831
GP_plain,4,34,0.5230138820328831
GP_plain,4,35,0.5230138820328831
GP_plain,4,36,0.5230138820328831
GP_plain,4,37,0.5230138820328831
GP_plain,4,38,0.5230138820328831
GP_plain,4,39,0.5230138820328831
GP_plain,4,40,0.5230138820328831
GP_plain,4,41,0.5230138820328831
GP_plain,4,42,0.5230138820328831
GP_plain,4,43,0.5230138820328831
GP_plain,4,44,0.5216897346509347
GP_plain,4,45,0.5211372005647772
GP_plain,4,46,0.5211372005647772
